text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5","Austin, Texas",0,14,3041,28071,2020-02-27 04:53:41,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",,0,14,549,41457,2020-02-27 02:49:09,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",Sweden,0,14,1981,104611,2020-02-27 02:48:59,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",,0,14,286,11247,2020-02-27 02:44:23,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5","Michigan, USA",0,14,9011,292027,2020-02-27 02:35:37,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",Florida,0,14,7852,235777,2020-02-27 02:34:33,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",,0,14,8612,401715,2020-02-27 02:28:04,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",TEXAS,0,14,10725,277960,2020-02-27 02:21:57,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",East of Midnight,0,14,16790,33411,2020-02-27 02:18:12,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",Anywhere the Journey Takes Me,0,14,2690,33459,2020-02-27 01:41:38,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",,0,14,176,10628,2020-02-27 01:29:58,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5","Wash,D.C.",0,14,3397,148506,2020-02-27 01:29:27,False,,"#LA, #coronavirus"
"RT @LisaDaftari: Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5","Mumbai, Maharashtra",0,14,108527,145468,2020-02-27 01:29:10,True,,"#LA, #coronavirus"
"Korean flight attendant who was in Israel, #LA tests positive for #coronavirus  https://t.co/H5KcGZdls5",,15,14,35624,41071,2020-02-27 01:26:08,True,,"#LA, #coronavirus"
"RT @RPAguirre: Hey #LA, and #California be careful out there w the #coronavirus and shizzz.   The chinese city where it started is on lockd…","Maryland, USA",0,1,216,19743,2020-02-26 22:18:06,False,,"#LA, #California, #coronavirus"
"Hey #LA, and #California be careful out there w the #coronavirus and shizzz.   The chinese city where it started is on lockdown.",Antarctica,2,1,2816,29434,2020-02-26 22:17:01,False,,"#LA, #California, #coronavirus"
Korean Air Flight Attendant Working LAX Flights Diagnosed With #la #Coronavirus https://t.co/il9DhWHW2O,Alaska,0,0,2,124,2020-02-26 21:47:26,False,,"#la, #Coronavirus"
