text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",Katsina x Kaduna,0,291,2209,63440,2020-02-29 09:14:36,False,,"#COVID19, #Italy"
"RT @Eurosurveillanc: Viral and bacterial agents detected in #patients tested for #SARSCoV2 infection, #Rome, #Italy, 21 January–7 February…",,0,4,46,3610,2020-02-29 09:11:08,False,,"#patients, #SARSCoV2, #Rome, #Italy"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…",United Kingdom,0,218,534,42612,2020-02-29 09:10:13,False,,
"RT @Eurosurveillanc: Viral and bacterial agents detected in #patients tested for #SARSCoV2 infection, #Rome, #Italy, 21 January–7 February…",,0,4,1105,7279,2020-02-29 09:10:00,False,,"#patients, #SARSCoV2, #Rome, #Italy"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",,0,53,298,1172,2020-02-29 09:08:49,False,,"#coronavirus, #SouthKorea, #Italy"
"RT @Eurosurveillanc: Viral and bacterial agents detected in #patients tested for #SARSCoV2 infection, #Rome, #Italy, 21 January–7 February…",,0,4,228,10536,2020-02-29 09:08:03,False,,"#patients, #SARSCoV2, #Rome, #Italy"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…","40.752545,-74.214898",0,53,394,2458,2020-02-29 09:08:01,False,,"#coronavirus, #SouthKorea, #Italy"
"RT @disclosetv: BREAKING - First Cremona, now also the #Lodi hospital is overcrowded due to the high infection rate and the many patients s…",Milky Way,0,57,4,154,2020-02-29 09:07:08,False,,#Lodi
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",Hong Kong,0,53,270,4056,2020-02-29 09:06:31,False,,"#coronavirus, #SouthKorea, #Italy"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…","Teramo, Abruzzo",0,218,60,157,2020-02-29 09:05:00,False,,
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",ASEAN,0,53,1726,9315,2020-02-29 09:04:18,False,,"#coronavirus, #SouthKorea, #Italy"
RT @DrTedros: I stand with the Government of #Italy as it strives to contain the #COVID19 outbreak and protect its citizens. WHO is determi…,Italia 🇮🇹,0,97,14972,23116,2020-02-29 09:03:58,False,,"#Italy, #COVID19"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…","Lázio, Itália",0,218,118,430,2020-02-29 09:02:14,False,,
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",日本 大阪,0,53,0,126,2020-02-29 09:01:31,False,,"#coronavirus, #SouthKorea, #Italy"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…",BOLOGNA -Italy,0,218,401,24316,2020-02-29 09:01:06,False,,
"Viral and bacterial agents detected in #patients tested for #SARSCoV2 infection, #Rome, #Italy, 21 January–7 Februa… https://t.co/EUb9UW1trW","Stockholm, Sweden",3,4,11366,3988,2020-02-29 09:00:47,False,,"#patients, #SARSCoV2, #Rome, #Italy"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…","Chicago, IL",0,53,2933,37794,2020-02-29 08:59:17,False,,"#coronavirus, #SouthKorea, #Italy"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…",,0,218,7,226,2020-02-29 08:59:14,False,,
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",,0,53,986,30947,2020-02-29 08:58:49,False,,"#coronavirus, #SouthKorea, #Italy"
RT @Angel40319349: 🇮🇹 Italian #italy distributor  #covid19 #coronavirusitaly @PrimerdesignLtd  test 2hrs  specific and accurate even withou…,"Toulon, France",0,1,180,1309,2020-02-29 08:57:33,False,,"#italy, #covid19, #coronavirusitaly"
#RT @WHO: RT @DrTedros: I stand with the Government of #Italy as it strives to contain the #COVID19 outbreak and pr… https://t.co/VMALJWla0k,Kilpauk,0,0,70,4788,2020-02-29 08:57:22,False,,"#RT, #Italy, #COVID19"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…",Policoro (MT),0,218,537,11831,2020-02-29 08:55:55,False,,
🇮🇹 Italian #italy distributor  #covid19 #coronavirusitaly @PrimerdesignLtd  test 2hrs  specific and accurate even w… https://t.co/7POxjK0FVH,,2,1,56,481,2020-02-29 08:55:06,False,,"#italy, #covid19, #coronavirusitaly"
