text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
RT @DDNewslive: All 112 evacuees from #Wuhan in China housed at #ITBP Chhawla Quarantine Facility in New Delhi tested negative for #coronav…,"Coimbatore, India",0,3,6219,56287,2020-02-29 12:00:37,False,,"#Wuhan, #ITBP"
RT @RealJamesWoods: The simmering catastrophe of Democrat-destroyed California coupled with the #Wuhan #CoronaVirus is a nightmare. Take a…,"Tennessee, USA",0,5594,1259,21177,2020-02-29 12:00:31,False,,"#Wuhan, #CoronaVirus"
RT @EpochTimesChina: A patient of #coronavirus has died while staying at a local hotel in China designated for #self-quarantine. Staff from…,"Montréal, Québec",0,404,118,1487,2020-02-29 12:00:04,False,,"#coronavirus, #self"
RT @DDNewslive: All 112 evacuees from #Wuhan in China housed at #ITBP Chhawla Quarantine Facility in New Delhi tested negative for #coronav…,"New Delhi, India",0,3,483,67982,2020-02-29 11:59:45,False,,"#Wuhan, #ITBP"
RT @niccijsmith: Gripping New Yorker piece on how the #coronavirus may have come from a Qom businessman travelling to #Wuhan and then raced…,,0,7,1366,9074,2020-02-29 11:59:21,False,,"#coronavirus, #Wuhan"
"RT @Paula_Piccard: #Huawei opens first smart store with robot seller in #Wuhan, China  @gigadgets_ @Huawei #Coronavirus #AI #ArtificialInte…",Brasil,0,145,424,3999,2020-02-29 11:58:56,False,,"#Huawei, #Wuhan, #Coronavirus, #AI"
All 112 evacuees from #Wuhan in China housed at #ITBP Chhawla Quarantine Facility in New Delhi tested negative for… https://t.co/Rxlg8EJPor,"New Delhi, India",12,3,2666315,155951,2020-02-29 11:58:26,True,,"#Wuhan, #ITBP"
RT @airnewsalerts: All 112 evacuees from #Wuhan in China housed at #ITBP Chhawla Quarantine Facility in New Delhi tested negative for #coro…,India,0,16,392,9946,2020-02-29 11:58:25,False,,"#Wuhan, #ITBP"
"RT @Paula_Piccard: #Huawei opens first smart store with robot seller in #Wuhan, China  @gigadgets_ @Huawei #Coronavirus #AI #ArtificialInte…",Nigeria,0,145,68,170,2020-02-29 11:58:23,False,,"#Huawei, #Wuhan, #Coronavirus, #AI"
"RT @DolapoAina: To the leaders and medical experts of nations that didn't evacuate their citizens from #Wuhan #CoronaVirus, what was the th…",,0,1,1480,3004,2020-02-29 11:58:20,False,,"#Wuhan, #CoronaVirus"
RT @RealJamesWoods: The simmering catastrophe of Democrat-destroyed California coupled with the #Wuhan #CoronaVirus is a nightmare. Take a…,"North Carolina, USA",0,5594,1373,13496,2020-02-29 11:57:44,False,,"#Wuhan, #CoronaVirus"
"RT @CGTNOfficial: #Wuhan, a city of 11 million people, is at the forefront of a fierce battle against the novel #coronavirus.  An exclusive…",,0,230,19,622,2020-02-29 11:56:52,False,,"#Wuhan, #coronavirus"
RT @niccijsmith: Gripping New Yorker piece on how the #coronavirus may have come from a Qom businessman travelling to #Wuhan and then raced…,"Rio de Janeiro, Brazil",0,7,4507,3008,2020-02-29 11:55:26,True,,"#coronavirus, #Wuhan"
RT @airnewsalerts: All 112 evacuees from #Wuhan in China housed at #ITBP Chhawla Quarantine Facility in New Delhi tested negative for #coro…,"Raipur , Chhattisgarh, India",0,16,1276,286756,2020-02-29 11:54:05,False,,"#Wuhan, #ITBP"
RT @AGNCanada: Pope cancels audiences for third day with apparent cold.. #Wuhan #Coronavirus #Canada AgNP Biotics &gt; https://t.co/Bmyy7EG5q2…,,0,1,303,28023,2020-02-29 11:53:37,False,,"#Wuhan, #Coronavirus, #Canada"
"RT @Paula_Piccard: #Huawei opens first smart store with robot seller in #Wuhan, China  @gigadgets_ @Huawei #Coronavirus #AI #ArtificialInte…",Boston,0,145,662,696,2020-02-29 11:53:31,False,,"#Huawei, #Wuhan, #Coronavirus, #AI"
RT @RockyWinston007: Everyone should watch and share this excellent video by Singapore’s Health Minister Mr. Gan Kim Yong.  There are many…,,0,505,585,111265,2020-02-29 11:53:05,False,,
RT @DamonZsh: That’s how wuhanese pick food during quarantine at home. Stay strong wuhan 💪 #coronavirus #wuhan https://t.co/k2EmtxgKzT,India,0,51,57,1705,2020-02-29 11:52:18,False,,"#coronavirus, #wuhan"
