text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @CoronaNumbers: South #Korea reports 219 new cases of #coronaVirus, the total reported new cases in 1 day in South Korea is 813 cases.…",,0,1,11,2181,2020-02-29 09:05:04,False,,"#Korea, #coronaVirus"
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,Indonesia,0,27,3358,106857,2020-02-29 09:03:47,False,,
"RT @CoronaVirusInt: 🔊South #Korea 2,337 #coronavirus cases today. +571  one day. #coronavirusOutbreak #Coronavid19   https://t.co/dh8hirGpp…",ElysiumTimeIn fr all on Earth ,0,9,181,7404,2020-02-29 09:03:29,False,,"#Korea, #coronavirus, #coronavirusOutbreak, #Coronavid19"
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,"ÜT: -6.3608493,106.7045366",0,27,463,259478,2020-02-29 08:58:41,False,,
🇰🇷 - South #Korea reported the first case of person reinfected with the #coronavirus..,,0,0,1528,10108,2020-02-29 08:52:31,False,,"#Korea, #coronavirus"
"RT @iwuzhigang: CORONAVIRUS CASES WORLDWIDE  #CHINA 79,394 CHINA (including #HK 94 , #Macao 10 and #Taiwan 39 , #Wuhan 4,8557)  #KOREA  3,1…",Indonesia,0,1,32,8400,2020-02-29 08:47:44,False,,"#CHINA, #HK, #Macao, #Taiwan, #Wuhan, #KOREA"
"CORONAVIRUS CASES WORLDWIDE  #CHINA 79,394 CHINA (including #HK 94 , #Macao 10 and #Taiwan 39 , #Wuhan 4,8557)… https://t.co/NS1bwe3o2F","Taiwan province, China.中國臺灣省",1,1,128,455,2020-02-29 08:46:06,False,,"#CHINA, #HK, #Macao, #Taiwan, #Wuhan"
"South #Korea reports 219 new cases of #coronaVirus, the total reported new cases in 1 day in South Korea is 813 cas… https://t.co/d7EbsUZ2VR",,1,1,1819,140,2020-02-29 08:35:06,False,,"#Korea, #coronaVirus"
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,Jakarta,0,27,160,11122,2020-02-29 08:34:12,False,,
"South #Korea reported 594 new #coronavirus cases, bringing the country's total infections to 3,150, the Korea Cente… https://t.co/vb8VHxgWoj","Dublin City, Ireland",0,0,155,60,2020-02-29 08:31:51,False,,"#Korea, #coronavirus"
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,"Seoul, Republic of Korea",0,27,1048,109137,2020-02-29 08:30:43,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,,0,27,296,358315,2020-02-29 08:28:49,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,,0,27,100,24837,2020-02-29 08:17:52,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,Made in PH ,0,27,854,169496,2020-02-29 08:16:43,False,,
In #Korea 🇰🇷  Fighting the invisible !  #coronavirus #covid19 #COVID19Korea #KoreanUpdates,대한민국 수원시,0,0,156,6447,2020-02-29 08:13:26,False,,"#Korea, #coronavirus, #covid19, #COVID19Korea, #KoreanUpdates"
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…, France ,0,27,1609,10263,2020-02-29 08:12:41,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,capital city of Indonesia,0,27,332,27001,2020-02-29 08:08:36,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,🏴1ᏆhᎬᏞᎪᏁᎠ🏴,0,27,140,5715,2020-02-29 08:08:32,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,United States,0,27,1075,259339,2020-02-29 08:08:16,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,wonderland,0,27,134,64132,2020-02-29 08:06:57,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,WINNER CITY,0,27,2679,226581,2020-02-29 08:02:32,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,GD&San's bedroom,0,27,4016,201901,2020-02-29 08:01:00,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,,0,27,191,94080,2020-02-29 07:55:58,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,Bangkok,0,27,355,16913,2020-02-29 07:52:42,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,tong sampah,0,27,104,40707,2020-02-29 07:50:58,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,Texas,0,27,39,197,2020-02-29 07:49:51,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,China Macu,0,27,354,7998,2020-02-29 07:49:38,False,,
@Fahrenthold Why does #China and #Korea have WAY more #Coronavirus tests available than the US? What about other co… https://t.co/HecOPD3UBk,United States,0,0,49,4651,2020-02-29 07:49:31,False,,"#China, #Korea, #Coronavirus"
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,,0,27,0,16,2020-02-29 07:46:47,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,Singapore,0,27,98,2757,2020-02-29 07:46:33,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,"Punjab, India",0,27,587,67379,2020-02-29 07:44:57,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,France,0,27,8,376,2020-02-29 07:43:17,False,,
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,America,0,27,17153,124316,2020-02-29 07:42:51,False,,
Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. Yo… https://t.co/ytHzOD9zCe,Seoul,32,27,48400,32838,2020-02-29 07:41:53,True,,
#coronavirus person in #Korea sent back into the public is still sick!   Breeding grounds @HHSGov… https://t.co/1746laghOU,"Oceanside, CA",0,0,325,10731,2020-02-29 07:41:22,False,,"#coronavirus, #Korea"
RT @BCNewsWire: North #Korea's first confirmed #Coronavirus #COVID 19 patient shot dead: report #worldnews https://t.co/Ib2Fwlz1GC,"Vancouver, BC, Canada",0,5,2415,42278,2020-02-29 07:38:05,False,,"#Korea, #Coronavirus, #COVID, #worldnews"
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…",Pearl Aqua Green Ocean ♥,0,13,614,60188,2020-02-29 07:30:52,False,,#Korea
RT @HFI1995: BBC News - #Coronavirus updated maps and charts: A visual guide to the outbreak  including key hotspots in #Korea #Iran #Italy…,SW London,0,1,532,12995,2020-02-29 07:30:49,False,,"#Coronavirus, #Korea, #Iran, #Italy"
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…","Kota Kendari, Sulawesi Tenggar",0,13,573,58704,2020-02-29 07:21:15,False,,#Korea
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…","Seoul, Republic of Korea",0,13,1048,109137,2020-02-29 07:18:48,False,,#Korea
RT @chidambara09: #Quarantines Won’t Save Us From #Coronavirus | FiveThirtyEight   https://t.co/XcuWm4dMoZ   by m agg ie  Ko ert H #bigdata…,Mysore  and  BERLIN,0,4,6267,919245,2020-02-29 07:16:45,False,,"#Quarantines, #Coronavirus, #bigdata"
RT @chidambara09: #Quarantines Won’t Save Us From #Coronavirus | FiveThirtyEight   https://t.co/XcuWm4dMoZ   by m agg ie  Ko ert H #bigdata…,United States,0,4,167,355,2020-02-29 07:14:37,False,,"#Quarantines, #Coronavirus, #bigdata"
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…",,0,13,1,2321,2020-02-29 07:11:22,False,,#Korea
North #Korea's first confirmed #Coronavirus #COVID 19 patient shot dead: report #worldnews https://t.co/Ib2Fwlz1GC,Canada,7,5,4098,48283,2020-02-29 07:10:52,False,,"#Korea, #Coronavirus, #COVID, #worldnews"
BBC News - #Coronavirus updated maps and charts: A visual guide to the outbreak  including key hotspots in #Korea… https://t.co/8Nu8dcBX6p,"Kingston upon Thames, London",2,1,480,318,2020-02-29 07:06:32,False,,"#Coronavirus, #Korea"
RT @chidambara09: #Quarantines Won’t Save Us From #Coronavirus | FiveThirtyEight   https://t.co/XcuWm4dMoZ   by m agg ie  Ko ert H #bigdata…,Raspberry Pi,0,4,1250,144853,2020-02-29 07:03:07,False,,"#Quarantines, #Coronavirus, #bigdata"
RT @chidambara09: #Quarantines Won’t Save Us From #Coronavirus | FiveThirtyEight   https://t.co/XcuWm4dMoZ   by m agg ie  Ko ert H #bigdata…,digitalocean,0,4,1306,95814,2020-02-29 07:02:49,False,,"#Quarantines, #Coronavirus, #bigdata"
#Quarantines Won’t Save Us From #Coronavirus | FiveThirtyEight   https://t.co/XcuWm4dMoZ   by m agg ie  Ko ert H… https://t.co/nETUqUOeRv,Mysore  and  BERLIN,1,4,6267,919245,2020-02-29 07:02:13,False,,"#Quarantines, #Coronavirus"
"Drive-thru clinics, drones: Korea’s new weapons in virus fight.  https://t.co/qfTQgqGbTX #Korea #smart #Koreans… https://t.co/RFbDXNjVt8",,2,0,1358,11110,2020-02-29 06:57:47,False,,"#Korea, #smart, #Koreans"
"RT @CoronaVirusInt: 🔊South #Korea 2,337 #coronavirus cases today. +571  one day. #coronavirusOutbreak #Coronavid19   https://t.co/dh8hirGpp…",● JESUS coming back to judge ,0,9,272,13236,2020-02-29 06:55:53,False,,"#Korea, #coronavirus, #coronavirusOutbreak, #Coronavid19"
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…",,0,13,826,106088,2020-02-29 06:55:11,False,,#Korea
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…",ประเทศไทย,0,13,154,69206,2020-02-29 06:46:25,False,,#Korea
"RT @CoronaVirusInt: 🔊South #Korea 2,337 #coronavirus cases today. +571  one day. #coronavirusOutbreak #Coronavid19   https://t.co/dh8hirGpp…",,0,9,8,348,2020-02-29 06:40:57,False,,"#Korea, #coronavirus, #coronavirusOutbreak, #Coronavid19"
RT @jwhaley2040: Not a good sign for #Korea as their #hospitals are at capacity. This is likely how other countries will be when #COVIDー19…,,0,1,32,400,2020-02-29 06:26:09,False,,"#Korea, #hospitals, #COVIDー19"
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…","gumi, kr / cebu, ph",0,13,126,16736,2020-02-29 06:20:57,False,,#Korea
"RT @WhatDaMath: Meanwhile in #korea - this elevator has a sign saying ""use a toothpick to press buttons and avoid Coronavirus"" - Necessity…",,0,14,25,1613,2020-02-29 06:15:06,False,,#korea
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…",United States,0,13,62,11206,2020-02-29 06:12:58,False,,#Korea
"RT @St_Klingebiel: Drive-thru clinics, drones: #Korea’s new weapons in virus fight  https://t.co/RN0y9XFYmg #COVID19 #coronavirus @UNDPasia…",,0,2,2,57,2020-02-29 06:12:45,False,,"#Korea, #COVID19, #coronavirus"
Not a good sign for #Korea as their #hospitals are at capacity. This is likely how other countries will be when… https://t.co/wTT04e7Sig,United States of America,0,1,164,3243,2020-02-29 06:07:40,False,,"#Korea, #hospitals"
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…",philippines,0,13,74,21553,2020-02-29 05:52:26,False,,#Korea
The @CDCgov has tested only 459 people for #coronavirus! Meanwhile #Korea 65k &amp; #China can test over 1M in a week!… https://t.co/urnR49BQzZ,,0,0,204,3465,2020-02-29 05:42:54,False,,"#coronavirus, #Korea, #China"
#Coronavirus: South #Korea sees its largest rise in coronavirus cases https://t.co/lzEFr7VL7b,"Colombo, Sri Lanka",0,0,2976,113529,2020-02-29 05:39:08,False,,"#Coronavirus, #Korea"
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…",ReadAWrite,0,13,881,33206,2020-02-29 05:33:15,False,,#Korea
"RT @hohocho: “Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more masks. #Korea…",Slipped into the diamond life,0,13,266,114937,2020-02-29 05:25:01,False,,#Korea
"“Sorry, face masks are sold out”. All 4 pharmacies near my residential area are having difficulty bringing more mas… https://t.co/CTF1kuJB5C",Seoul,16,13,48400,32838,2020-02-29 05:20:06,True,,
That's why the deep state Covid-ed #Korea and #Iran. Nov 2019: S. Korea refuses to pay US$5 billion to cover cost o… https://t.co/9RcRAfRpWr,Antarctica,0,0,104,704,2020-02-29 05:02:00,False,,"#Korea, #Iran"
"after #China , #Italy in #Europe &amp; #SouthKorea in #Asia !!! - South Korea reported 594 new #coronavirus infections… https://t.co/fvlCMTNb9q",Turkey-Israel,0,0,1268,108262,2020-02-29 04:44:23,False,,"#China, #Italy, #Europe, #SouthKorea, #Asia, #coronavirus"
