tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
Shame so many of my friends canceled their trips to #Japan and #SouthKorea be cause of the #CoronaVirus #Corona,RealHeDi,Earth 🌏,0,0,353,85456,2020-03-01 09:14:02,False,,"#Japan, #SouthKorea, #CoronaVirus, #Corona"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 33 countries  New deaths in #USA, #Italy, #Japan &amp; #Austr…",BackSayur,,0,36,1032,23752,2020-03-01 09:13:40,False,,"#coronavirus, #USA, #Italy, #Japan"
"RT @11GroupLtd: Well, the new situation right now.  #coronavirus #China #Italy #covid19 #Wuhanoutbreak #chinanews #virus #Corona #news #jap…",brandonveucaso5,,0,41,0,39,2020-03-01 09:13:40,False,,"#coronavirus, #China, #Italy, #covid19, #Wuhanoutbreak, #chinanews, #virus, #Corona, #news"
Sumo tourney to be held without spectators  #CoronaVirusUpdate #CoronaVirusJapan #Japan #CoronaVirus #コロナウィルス   https://t.co/k0XPF9MOPq,EriMinAdventure,Japan,1,0,954,1756,2020-03-01 09:13:12,False,,"#CoronaVirusUpdate, #CoronaVirusJapan, #Japan, #CoronaVirus, #コロナウィルス"
Jiji: #Japan PM Abe says the government will buy face masks to give them to #Hokkaido residents. #2019nCoV… https://t.co/t1GgkzKfGM,SHIMADEN,Japan,0,0,1385,196946,2020-03-01 09:12:55,False,,"#Japan, #Hokkaido, #2019nCoV"
RT @KjeldDuits: Important word in #Japan's media today because of the many rumors related to #coronavirus #COVID19:  デマ (dema)  False rumor…,s4061555,Kobe-shi Hyougo,0,5,913,25758,2020-03-01 09:08:56,False,,"#Japan, #coronavirus, #COVID19"
RT @KjeldDuits: #CORONAVIRUS PROFITEERING  #Japan requests major internet retail sites to ban individuals from selling face masks  Hoarding…,s4061555,Kobe-shi Hyougo,0,6,913,25758,2020-03-01 09:06:45,False,,"#CORONAVIRUS, #Japan"
RT @NHKWORLD_News: The total number of confirmed infections with the new #coronavirus in #Japan stands at 947 as of 10:30 a.m. Sunday. They…,fruitoftheloom2,london,0,81,236,2073,2020-03-01 09:05:41,False,,"#coronavirus, #Japan"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 33 countries  New deaths in #USA, #Italy, #Japan &amp; #Austr…",nutricula_12,"Kota Makassar, Sulawesi Selata",0,36,80,2161,2020-03-01 09:04:15,False,,"#coronavirus, #USA, #Italy, #Japan"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 33 countries  New deaths in #USA, #Italy, #Japan &amp; #Austr…",Saifmir161,Pakistan,0,36,373,27010,2020-03-01 09:03:48,False,,"#coronavirus, #USA, #Italy, #Japan"
