text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…",south argentine 🌐,0,131,1540,5422,2020-02-28 18:15:28,False,,
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",کمی آن‌طرف‌تر از این طرف,0,189,21,88,2020-02-28 18:12:23,False,,"#COVID19, #Italy"
"RT @SRAnesthesiaICU: This is the situation in #Italy about #COVID19, so far.  All critically ill patients (mean age 78 years), who unfortun…",Italy,0,11,21,20,2020-02-28 18:11:52,False,,"#Italy, #COVID19"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",Lagos,0,189,2530,54149,2020-02-28 18:11:50,False,,"#COVID19, #Italy"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","📍Brescia, Rome 🇪🇺",0,189,4758,27609,2020-02-28 18:10:52,False,,"#COVID19, #Italy"
Italy remains open for business with the same welcoming hospitality as always – maybe just keep the Italian style o… https://t.co/U7NLGCIiXj,NJ / NYC  USA,0,0,2540,2595,2020-02-28 18:09:31,False,,
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…",,0,131,200,1467,2020-02-28 18:09:08,False,,
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",سوئد,0,189,247,1832,2020-02-28 18:08:26,False,,"#COVID19, #Italy"
RT @Univ_inenglish: #CoronavirusMexico: #Mexico’s government said on Friday it had detected the first cases of #coronavirus infection (#COV…,,0,20,43,16675,2020-02-28 18:08:02,False,,"#CoronavirusMexico, #Mexico, #coronavirus"
RT @AnninFrance1: #Macron #Merkel #Congo #migrants protest concert in #Paris Burn down #GaredeLyon Now #Turkey says it will no longer inter…,"Ile-de-France, France",0,1,133,5347,2020-02-28 18:07:19,False,,"#Macron, #Merkel, #Congo, #migrants, #Paris, #GaredeLyon, #Turkey"
Oh man! #Italy! 166 cases reported and 821 in total with 21 deaths over the #Coronavirus #Covid19?  It's always sur… https://t.co/ob4P8jNxqU,The Outer Rim,0,0,4446,51985,2020-02-28 18:07:07,False,,"#Italy, #Coronavirus, #Covid19"
RT @Univ_inenglish: #CoronavirusMexico: #Mexico’s government said on Friday it had detected the first cases of #coronavirus infection (#COV…,,0,20,1474,18672,2020-02-28 18:07:01,False,,"#CoronavirusMexico, #Mexico, #coronavirus"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",Nameck,0,189,701,5810,2020-02-28 18:06:26,False,,"#COVID19, #Italy"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","Idaho, USA",0,189,4719,43162,2020-02-28 18:05:27,False,,"#COVID19, #Italy"
#Macron #Merkel #Congo #migrants protest concert in #Paris Burn down #GaredeLyon Now #Turkey says it will no longer… https://t.co/u3ygjQfIlz,France,0,1,79,427,2020-02-28 18:05:08,False,,"#Macron, #Merkel, #Congo, #migrants, #Paris, #GaredeLyon, #Turkey"
#covid19 Lets pray 4 #Doctors &amp; #Nurses on the frontline in #China &amp; #Iran &amp; #Italy &amp; #UK &amp; #US &amp; #UAE &amp; elsewhere:… https://t.co/srWQnNUQiy,"Milky way,  I can see aliens !",1,0,3533,130194,2020-02-28 18:05:08,False,,"#covid19, #Doctors, #Nurses, #China, #Iran, #Italy, #UK, #US, #UAE"
"RT @disclosetv: BREAKING - First Cremona, now also the #Lodi hospital is overcrowded due to the high infection rate and the many patients s…",Global,0,46,241,2238,2020-02-28 18:03:24,False,,#Lodi
RT @Univ_inenglish: #CoronavirusMexico: #Mexico’s government said on Friday it had detected the first cases of #coronavirus infection (#COV…,"Ensenada, Baja California",0,20,62,3516,2020-02-28 18:03:04,False,,"#CoronavirusMexico, #Mexico, #coronavirus"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","Lagos, Nigeria",0,189,3946,6148,2020-02-28 18:02:53,False,,"#COVID19, #Italy"
RT @AnninFrance1: Danke #Merkel! #Congo #migrants protest concert in #Paris! Burn down #GaredeLyon Now #Turkey says it will no longer inter…,,0,3,696,66271,2020-02-28 18:02:52,False,,"#Merkel, #Congo, #migrants, #Paris, #GaredeLyon, #Turkey"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",The Hamster Wheel of Doom ,0,189,6815,125304,2020-02-28 18:02:33,False,,"#COVID19, #Italy"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",,0,189,36,361,2020-02-28 18:02:16,False,,"#COVID19, #Italy"
"There are currently 84,045 confirmed cases #worldwide, including 2,876 fatalities.  First case in #Iceland   166 ne… https://t.co/IFFdJj4hRY",Adsum,0,0,530,13316,2020-02-28 18:02:09,False,,"#worldwide, #Iceland"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…",Brussels - Belgium,0,131,338,12952,2020-02-28 18:01:23,False,,
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",NoneofUrBusinesstan,0,189,882,8703,2020-02-28 18:01:19,False,,"#COVID19, #Italy"
RT @lumosbio: Nice #DataViz breakdown of the state of #COVID19 patients in 🇮🇹 based on 528 #s earlier today:  🟡 Self Isolated at home (52.8…,,0,9,219,11509,2020-02-28 18:00:34,False,,"#DataViz, #COVID19, #s"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…","Milan, Italy",0,131,170,825,2020-02-28 18:00:14,False,,
"#BREAKING: 🇮🇹 #Italy: 888 cases, four more deaths! Italy's Civil Protection authorities announced that the number o… https://t.co/UUdV9gn1q6",,0,0,0,7,2020-02-28 18:00:12,False,,"#BREAKING, #Italy"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",Colombia,0,189,4971,23707,2020-02-28 17:59:55,False,,"#COVID19, #Italy"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","New York, USA",0,189,1646,97565,2020-02-28 17:57:55,False,,"#COVID19, #Italy"
Perhaps it's time for @WHO to give us the # of annual pneumonia cases not-related to #coronavirus in all such count… https://t.co/5wxT0Ja0d8,"Waterloo, Ontario",0,0,2947,6321,2020-02-28 17:57:12,False,,#coronavirus
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","Lagos, Nigeria",0,189,12,331,2020-02-28 17:55:20,False,,"#COVID19, #Italy"
RT @realKyleOlbert: Racism towards #China’s people — who are victims of the #CCP — is reprehensible.  Hugging &amp; kissing strangers — of any…,,0,160,316,7983,2020-02-28 17:54:47,False,,"#China, #CCP"
#Macron #Merkel #Congo #migrants protest concert in #Paris Burn down #GaredeLyon Now #Turkey says it will no longer… https://t.co/L0jlptnL24,France,1,0,79,427,2020-02-28 17:54:04,False,,"#Macron, #Merkel, #Congo, #migrants, #Paris, #GaredeLyon, #Turkey"
RT @CDCtravel: #CDCTRAVELNOTICE: There is ongoing community spread of #COVID19 in #Italy and #Iran. Older people and people with chronic me…,Barcelona,0,43,443,7488,2020-02-28 17:54:03,False,,"#CDCTRAVELNOTICE, #COVID19, #Italy, #Iran"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",Lagos & London ,0,189,434,2056,2020-02-28 17:53:28,False,,"#COVID19, #Italy"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",,0,189,235,5341,2020-02-28 17:53:25,False,,"#COVID19, #Italy"
#Macron #Merkel #Congo #migrants protest concert in #Paris Burn down #GaredeLyon Now #Turkey says it will no longer… https://t.co/zGU8CgJlXn,France,0,1,79,427,2020-02-28 17:52:10,False,,"#Macron, #Merkel, #Congo, #migrants, #Paris, #GaredeLyon, #Turkey"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…", ¡Π ϯнΞ Ϧบ¡ĿÐ¡Ƞƍ.,0,189,408,24007,2020-02-28 17:51:58,False,,"#COVID19, #Italy"
RT @Super_Said: #Mexico confirms its first case of #COVID19 — a 35-year-old male who had contact with someone who had traveled to #Italy...…,Mexico City,0,3,10112,31014,2020-02-28 17:51:44,False,,"#Mexico, #COVID19, #Italy"
RT @Frederic_Brunel: Country list w/ new daily cases ever growing. #china #korea #iran #italy still leading in new cases. Very troubling is…,,0,1,787,22499,2020-02-28 17:50:01,False,,"#china, #korea, #iran, #italy"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","Ikorodu, Nigeria",0,189,688,11420,2020-02-28 17:49:57,False,,"#COVID19, #Italy"
RT @realKyleOlbert: Racism towards #China’s people — who are victims of the #CCP — is reprehensible.  Hugging &amp; kissing strangers — of any…,UK,0,160,256,509,2020-02-28 17:49:54,False,,"#China, #CCP"
RT @CDCgov: #CDCTRAVELNOTICE: There is ongoing community spread of #COVID19 in #Italy and #Iran. Older people and people with chronic medic…,"Tampa, FL",0,849,182,3039,2020-02-28 17:49:19,False,,"#CDCTRAVELNOTICE, #COVID19, #Italy, #Iran"
RT @BANDIT_XRAY: #Italy reclassifying old pneumonia cases from January as #COVID19. This confirms that this has been community-spread for m…,,0,6,727,25697,2020-02-28 17:48:57,False,,"#Italy, #COVID19"
RT @Univ_inenglish: #CoronavirusMexico: #Mexico’s government said on Friday it had detected the first cases of #coronavirus infection (#COV…,,0,20,10,658,2020-02-28 17:48:18,False,,"#CoronavirusMexico, #Mexico, #coronavirus"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",,0,189,325,7945,2020-02-28 17:48:07,False,,"#COVID19, #Italy"
RT @CDCgov: #CDCTRAVELNOTICE: There is ongoing community spread of #COVID19 in #Italy and #Iran. Older people and people with chronic medic…,Orion Spur: S. Milky Way,0,849,1602,61984,2020-02-28 17:48:00,False,,"#CDCTRAVELNOTICE, #COVID19, #Italy, #Iran"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","Laguna Beach, Ca",0,189,2634,517817,2020-02-28 17:47:50,False,,"#COVID19, #Italy"
RT @AnninFrance1: Danke #Merkel! #Congo #migrants protest concert in #Paris! Burn down #GaredeLyon Now #Turkey says it will no longer inter…,,0,3,1877,127304,2020-02-28 17:47:25,False,,"#Merkel, #Congo, #migrants, #Paris, #GaredeLyon, #Turkey"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…","Delft, Nederland",0,131,350,1920,2020-02-28 17:47:17,False,,
RT @CEDRdigital: Countries w/Most #Coronavirus Growth Outside of China Feb 27th 9pm EST New Confirmed Cases / Total cases/Deaths #SouthKore…,,0,7,19,485,2020-02-28 17:47:16,False,,#Coronavirus
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","Ibadan, Nigeria",0,189,408,5818,2020-02-28 17:47:15,False,,"#COVID19, #Italy"
"Infections in #Greece now 4, all having some connection with #Italy #CoronaVirus #COVID19 https://t.co/BzsKIU3GcB",Southeast EU,0,0,767,38669,2020-02-28 17:46:39,False,,"#Greece, #Italy, #CoronaVirus, #COVID19"
"RT @ShehuBello: @AyoBankole According to @WHO, 24 cases of #COVID19 have been exported from 🇮🇹 #ITALY to 14 countries, and 97 cases have be…",,0,1,3052,22951,2020-02-28 17:46:22,False,,"#COVID19, #ITALY"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…","Mumbai, India",0,189,887,384738,2020-02-28 17:46:04,False,,"#COVID19, #Italy"
Danke #Merkel! #Congo #migrants protest concert in #Paris! Burn down #GaredeLyon Now #Turkey says it will no longer… https://t.co/4efYifrgK6,France,2,3,79,427,2020-02-28 17:46:00,False,,"#Merkel, #Congo, #migrants, #Paris, #GaredeLyon, #Turkey"
"RT @WHO: @DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy…",United States,0,189,3435,210664,2020-02-28 17:45:32,False,,"#COVID19, #Italy"
RT @DrDenaGrayson: @thespybrief Infections in #Italy and #Iran *more than doubled in just 2 days* with ~900 #coronavirus cases combined. Pe…,Serving Clients across US,0,95,939,51171,2020-02-28 17:45:18,False,,"#Italy, #Iran, #coronavirus"
"RT @Italia: Italy is a safe country: all services and activities for citizens and tourists are normally provided and the quality of life, f…",,0,131,11,426,2020-02-28 17:45:03,False,,
