text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
RT @IndoPac_Info: #Coronavirus shows the risks of over-concentration in #China.   It'll reorder the global economy more than Xi's coercion…,Hong Kong,0,86,539,13084,2020-02-28 17:57:33,False,,"#Coronavirus, #China"
"RT @Diplomacy140: #California is monitoring 8,400 people for #coronavirus symptoms, some of them arriving in the US state from domestic com…"," Manitoba, Canada 🇨🇦",0,1,7593,206475,2020-02-28 17:49:59,False,,"#California, #coronavirus"
"#Spy agencies in the #US are monitoring the spread of #coronavirus across the world, particularly looking at #India… https://t.co/UOixMQ3hm7",United States,0,0,4565,10213,2020-02-28 17:49:00,False,,"#Spy, #US, #coronavirus, #India"
"#speakerpelosi, pathetic leader of #Democrats. Orchestrated#Schiff-#Nadler doomed impeachment effort in last months… https://t.co/JUK4FBFEuQ","#SanBernardinoCounty, #CA",0,0,11307,36070,2020-02-28 17:46:15,False,,"#speakerpelosi, #Democrats, #Nadler"
RT @forooInc: Anyone know the resource of this video? I got to follow him 😎⁣ ⁣⁣ #italy #virus #uk #us #iran #sars #coronavirus #corona #nco…,,0,3,458,981,2020-02-28 17:43:01,False,,"#italy, #virus, #uk, #us, #iran, #sars, #coronavirus, #corona"
RT @IndoPac_Info: #Coronavirus shows the risks of over-concentration in #China.   It'll reorder the global economy more than Xi's coercion…,Hong Kong,0,86,137,22299,2020-02-28 17:41:29,False,,"#Coronavirus, #China"
"#Gaslighting &amp; #disinformation is the point, next comes #Censorship like in #China, #ChiefofStaffMulvaney Friday… https://t.co/J6CEDWL7l3",Hallandale Beach,0,0,1449,70748,2020-02-28 17:38:36,False,,"#Gaslighting, #disinformation, #Censorship, #China, #ChiefofStaffMulvaney"
RT @IndoPac_Info: #Coronavirus shows the risks of over-concentration in #China.   It'll reorder the global economy more than Xi's coercion…,"North East, England",0,86,97,5878,2020-02-28 17:32:43,False,,"#Coronavirus, #China"
"RT @adventuregirl: #Coronavirus latest: #US issues #travel advisories for #Italy, #Mongolia and #Iran https://t.co/uPYhp7JWu9 via @financia…","Lagos, Indy, NYC, Abuja",0,1,53390,312712,2020-02-28 17:31:03,True,,"#Coronavirus, #US, #travel, #Italy, #Mongolia, #Iran"
RT @ryanfiredragon: Possible infected patient is not being tested at the hospital  #coronavirus #2019nCoV #COVID19 #SARSCoV2 #US,Planet Earth,0,4,144,1279,2020-02-28 17:28:22,False,,"#coronavirus, #2019nCoV, #COVID19, #SARSCoV2, #US"
"""#Corona #beer does not cause #coronavirus, but a survey shows that #US ‘purchase intent’ is down""  https://t.co/FDWzfT2rLO","Toronto. Ontario, Canada",0,0,21,1131,2020-02-28 17:17:55,False,,"#Corona, #beer, #coronavirus, #US"
RT @IndoPac_Info: #Coronavirus shows the risks of over-concentration in #China.   It'll reorder the global economy more than Xi's coercion…,,0,86,728,17844,2020-02-28 17:14:05,False,,"#Coronavirus, #China"
"#Trump said #coronavirus in #US going down, is under control. So we know it's his fault when a pandemic hits.… https://t.co/w1kvLgUC7p",ohio,0,0,132,17375,2020-02-28 17:13:32,False,,"#Trump, #coronavirus, #US"
RT @haqsmusings: #US #spy agencies monitor #coronavirus spread in #India &amp; potential for the virus to spread given India’s dense population…,,0,1,147,12158,2020-02-28 17:13:04,False,,"#US, #spy, #coronavirus, #India"
