text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
RT @HelenBranswell: Nice #Covid19 myth-buster piece in @guardian (though I think vaccine that is available to the masses will take a helluv…,,0,145,193,175,2020-02-28 18:00:09,False,,#Covid19
"RT @DrTedros: Together, we are powerful.   Our greatest enemy right now is not the #coronavirus itself. It’s fear, rumours and stigma.  And…","Tehran, Iran",0,115,14275,912,2020-02-28 18:00:09,True,,#coronavirus
RT @NEJM: The Covid-19 pandemic demands that we save lives now while also improving the way we respond to outbreaks in general. The first p…,Florida,0,34,20,369,2020-02-28 18:00:09,False,,
RT @Maryam_Rajavi: Call on WHO to send medical teams to #Iran; urging physicians and nurses to help the people #COVID19 https://t.co/Ri4wL8…,,0,378,22,2606,2020-02-28 18:00:08,False,,"#Iran, #COVID19"
RT @David_Leavitt: How much does the stock market need to fall before billionaires realize @realDonaldTrump is a greater threat to their fo…,,0,289,916,15855,2020-02-28 18:00:08,False,,
How a barber does his job while keeping a safe distance from the customers 🤔 #Covid19 #coronavirus #COVID_2019 https://t.co/r097MRzpgv,,0,0,4346,18158,2020-02-28 18:00:08,False,,"#Covid19, #coronavirus, #COVID_2019"
"RT @BillGates: COVID-19 could be a once-in-a-century pandemic, but the good news is that there are steps we can take now to slow its impact…",,0,503,47,57,2020-02-28 18:00:07,False,,
RT @OliverBecquart: What happens when you try to escape a coronavirus stop. #CoronavirusOutbreak #COVIDー19 #coronavirus #COVID19 https://t.…,,0,9298,297,46234,2020-02-28 18:00:07,False,,"#CoronavirusOutbreak, #COVIDー19, #coronavirus, #COVID19"
RT @DrEricDing: Ouch. Canadians on screening for #COVID19: “Our major vulnerability is not Iran. It’s the United States” https://t.co/oIWPF…,"Grand Rapids, MI",0,259,131,2617,2020-02-28 18:00:07,False,,#COVID19
"⚠️ Coronavirus Update ⚠️  🕕 2020-02-28 18:00 UTC  ☣️ 83,867 cases (+5) ❓ 2,308 suspected 💀 2,867 dead ✅ 36,686 reco… https://t.co/G3bpcIAVto",UC San Diego,0,0,832,405,2020-02-28 18:00:05,False,,
"RT @GordonGChang: When Beijing's atrocious response to a virus can crash US equities, you know it's time to disengage from #China to protec…",HK,0,5019,28,4414,2020-02-28 18:00:05,False,,#China
How does the stock market perform when the #VIX fear gauge surges? With stock market volatility spiking due to the… https://t.co/DlQkh3WYFf,,0,0,11870,1685,2020-02-28 18:00:05,True,,#VIX
"RT @BillGates: COVID-19 could be a once-in-a-century pandemic, but the good news is that there are steps we can take now to slow its impact…",#Warriors,0,503,975,110709,2020-02-28 18:00:05,False,,
"RT @HelenKennedy: Under repeated questioning, Pompeo refuses to say the #COVID19 coronavirus is not a hoax.  https://t.co/PFESx4ePpD","New York, NY",0,35,6418,198192,2020-02-28 18:00:05,False,,#COVID19
"RT @BillGates: COVID-19 could be a once-in-a-century pandemic, but the good news is that there are steps we can take now to slow its impact…","Bentonville, AR",0,503,241,49784,2020-02-28 18:00:04,False,,
RT @Laurie_Garrett: Watch today's @WHO #COVID19 briefing or scan the thread,New York City,0,4,2975,234816,2020-02-28 18:00:04,False,,#COVID19
"RT @PopSci: Because of a faulty ingredient in #COVID19 test kits that the CDC sent to labs nationwide earlier this month, only a handful of…",United Kingdom,0,2,1560,19616,2020-02-28 18:00:04,False,,#COVID19
"RT @WHO: @DrTedros @WHOWPRO @pahowho @WHO_Europe @WHOAFRO @WHOEMRO @WHOSEARO ""🔟 it’s normal &amp; understandable to feel anxious, especially if…",,0,287,456,32952,2020-02-28 18:00:03,False,,
"RT @BillGates: COVID-19 could be a once-in-a-century pandemic, but the good news is that there are steps we can take now to slow its impact…",,0,504,456,28869,2020-02-28 18:00:02,False,,
"RT @BillGates: COVID-19 could be a once-in-a-century pandemic, but the good news is that there are steps we can take now to slow its impact…",,0,504,71,16037,2020-02-28 18:00:01,False,,
