text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
@ChinaDaily Is inadequate (only 300 kits)  #CoronaVirus test kits in California to test 8400 cases being monitored… https://t.co/cRehHCn4Of,Borderless,0,0,19,586,2020-02-28 09:00:22,False,,#CoronaVirus
RT @Apex_WW: The #US has its first novel #coronavirus-related drug shortage https://t.co/L8CjAde9eX,"Richmond, Virginia",0,8,3817,145209,2020-02-28 09:00:02,False,,"#US, #coronavirus"
RT @Apex_WW: #NEW: Korean Air Lines said Friday it will reduce flights on #US routes next month and use smaller planes due to declining dem…,"Richmond, Virginia",0,4,3817,145209,2020-02-28 08:58:45,False,,"#NEW, #US"
Weaponizing the #coronavirus: Why #US politicians &amp; media suddenly care (hint: it’s about getting #Trump) — RT Op-ed https://t.co/kQRaApg9Ng,,0,0,391,94665,2020-02-28 08:57:10,False,,"#coronavirus, #US, #Trump"
RT @mog7546: #Limbaugh and #Trump fuel coronavirus CONSPIRACY THEORIES  Alarmism about the #coronavirus was a plot to bring down President…,Ontario Canada,0,10,1540,93195,2020-02-28 08:54:01,False,,"#Limbaugh, #Trump, #coronavirus"
RT @WarsontheBrink: BREAKING: The #US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quar…,,0,16,2387,80831,2020-02-28 08:52:23,False,,#US
"RT @arwaib: BREAKING: Masoumeh Ebtekar, #Iran’s vice president and spokeswoman for 1979 pro-revolution students who took #US citizens and d…",USA #FreedomEndures #WWDM ,0,458,11769,388287,2020-02-28 08:50:33,False,,"#Iran, #US"
RT @WarsontheBrink: BREAKING: The #US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quar…,MEXICO,0,16,198,23446,2020-02-28 08:46:31,False,,#US
RT @WarsontheBrink: BREAKING: The #US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quar…,Česká republika,0,16,977,101925,2020-02-28 08:42:18,False,,#US
"RT @V2019N: #US  ""We are preparing as if this is the next #pandemic."" - @DrNancyM_CDC #Coronavirus #2019nCoV  No matter where you are in th…",Los Angeles,0,652,113,3029,2020-02-28 08:41:31,False,,"#US, #pandemic, #Coronavirus, #2019nCoV"
