text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
RT @BeholdIsrael: #PopeFrancis cancelled a church service today after he was struck down with illness. The 83-year-year-old pontiff was not…,"Islamabad, Pakistan",0,95,191,1529,2020-02-27 18:03:15,False,,#PopeFrancis
RT @PressTV: Official: Death toll from #coronavirus outbreak in northern #Italy rises to 17 https://t.co/sFmbISiwEp,,0,6,117,425,2020-02-27 18:03:13,False,,"#coronavirus, #Italy"
RT @livecrisisnews: Italy #Coronavirus Clip: people fleeing as people in hazmat suits swoop in to take away a coronavirus infected person i…,,0,89,1051,67094,2020-02-27 18:03:04,False,,#Coronavirus
"RT @newsaspect: #Italy, #coronavirus situation update: 650 cases in #Italy  https://t.co/QhaccWQTHM https://t.co/2wqMzN0zi2",,0,9,1712,64050,2020-02-27 18:02:55,False,,"#Italy, #coronavirus, #Italy"
RT @COVID19_WUHAN: #Breaking  #Coronavirus #Italy  122 new cases reported  650 Total  https://t.co/beDlylQVok,"Planet Earth, underwater",0,7,4350,174155,2020-02-27 18:02:52,False,,"#Breaking, #Coronavirus, #Italy"
RT @mollymhunter: New death toll in #Italy: 17 dead. @NBCNews #Coronavirus,"Amsterdam, The Netherlands",0,1,35325,92646,2020-02-27 18:02:47,True,,"#Italy, #Coronavirus"
RT @livecrisisnews: Italy #Coronavirus Clip: people fleeing as people in hazmat suits swoop in to take away a coronavirus infected person i…,,0,89,130,9020,2020-02-27 18:02:46,False,,#Coronavirus
"RT @raveenaujmaya: #PopeFrancis falls ill day after supporting people with #coronavirus. He misses a planned Mass with clergy in #Rome, #It…",,0,1,2993,47836,2020-02-27 18:02:36,False,,"#PopeFrancis, #coronavirus, #Rome"
RT @PressTV: Official: Death toll from #coronavirus outbreak in northern #Italy rises to 17 https://t.co/sFmbISiwEp,"Novi Sad, Republic of Serbia",0,6,1455,65560,2020-02-27 18:02:06,False,,"#coronavirus, #Italy"
"RT @newsfreak1984: #BREAKING: Three further deaths in #coronavirus outbreak in northern #Italy, bringing death toll to 17 #ItalyCoronavirus…",,0,1,57,2479,2020-02-27 18:01:38,False,,"#BREAKING, #coronavirus, #Italy, #ItalyCoronavirus"
"The remedy for the corona virus may have existed for a long time, 1934  Old malaria drug seems to work against coro… https://t.co/w4W6NQ5nfS","Amsterdam, Nederland",1,0,3756,9776,2020-02-27 18:01:23,False,,
#PopeFrancis falls ill day after supporting people with #coronavirus. He misses a planned Mass with clergy in #Rome… https://t.co/Het5Ul0x5d,,0,1,2857,32789,2020-02-27 18:01:20,False,,"#PopeFrancis, #coronavirus, #Rome"
RT @PressTV: Official: Death toll from #coronavirus outbreak in northern #Italy rises to 17 https://t.co/sFmbISiwEp,,0,6,1060,191112,2020-02-27 18:01:20,False,,"#coronavirus, #Italy"
RT @PressTV: Official: Death toll from #coronavirus outbreak in northern #Italy rises to 17 https://t.co/sFmbISiwEp,"Swat, Pakhtunkhwa / London, UK",0,6,244,13040,2020-02-27 18:01:15,False,,"#coronavirus, #Italy"
RT @SaraCarterDC: #Israel will bar entry of foreign nationals arriving from #Italy due to the spread of the #coronavirus in the European co…,Grassy point Ny,0,309,273,66688,2020-02-27 18:00:32,False,,"#Israel, #Italy, #coronavirus"
RT @ASBreakingNews: URGENT: 3 more deaths in #Italy. Total at 17 with 650 confirmed cases. #coronavirus #COVIDー19,,0,9,140,3996,2020-02-27 18:00:21,False,,"#Italy, #coronavirus, #COVIDー19"
RT @PressTV: Official: Death toll from #coronavirus outbreak in northern #Italy rises to 17 https://t.co/sFmbISiwEp,santQ😻,0,6,1805,32894,2020-02-27 18:00:19,False,,"#coronavirus, #Italy"
“It is just the flu” yeah right! #coronavirususa #coronavirus #COVID19 #Italy  https://t.co/32RUxLauTu,"Boston, MA",0,0,1224,208113,2020-02-27 18:00:13,False,,"#coronavirususa, #coronavirus, #COVID19, #Italy"
RT @livecrisisnews: Italy #Coronavirus Clip: people fleeing as people in hazmat suits swoop in to take away a coronavirus infected person i…,"Hamburg, Deutschland",0,89,474,6172,2020-02-27 18:00:05,False,,#Coronavirus
"RT @newsaspect: #Italy, #coronavirus situation update: 650 cases in #Italy  https://t.co/QhaccWQTHM https://t.co/2wqMzN0zi2","San Bernardino, CA",0,9,466,15117,2020-02-27 18:00:04,False,,"#Italy, #coronavirus, #Italy"
