text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @V2019N: #US  ""We are preparing as if this is the next #pandemic."" - @DrNancyM_CDC #Coronavirus #2019nCoV  No matter where you are in th…","Rochester, NY",0,654,961,8192,2020-02-28 11:58:32,False,,"#US, #pandemic, #Coronavirus, #2019nCoV"
@richsignorelli @gtconway3d @EpochTimes #coronavirus #covid19 #realitycheck: #underReported #statesecret… https://t.co/6cV9S9tpZ4,,0,0,30,2661,2020-02-28 11:58:21,False,,"#coronavirus, #covid19, #realitycheck, #underReported, #statesecret"
Is the #US housing market strong enough to withstand the shock of the #coronavirus outbreak? Read Euler Hermes' new… https://t.co/kbXUQNh0bp,"Ile-de-France, France",0,0,189,941,2020-02-28 11:57:40,False,,"#US, #coronavirus"
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,US,0,56,1148,25673,2020-02-28 11:56:20,False,,"#Trump, #Coronavirus, #US"
All the impact and controversy that has hit our normal routines is still being pushed and tested by recent global e… https://t.co/thDB1axWTj,London - snapchat: Acetrigger,0,0,274,15834,2020-02-28 11:48:31,False,,
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,,0,56,8378,38611,2020-02-28 11:47:50,False,,"#Trump, #Coronavirus, #US"
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,Earth,0,56,452,26227,2020-02-28 11:47:31,False,,"#Trump, #Coronavirus, #US"
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,Front Porch of Infinity,0,56,16401,294477,2020-02-28 11:46:57,False,,"#Trump, #Coronavirus, #US"
"While #IranLobby blames #US #Sanctions instead of the regime’s lies, incompetence and lack in basic humanity. #Iran… https://t.co/rXIrdP3uWb",Montréal + Dubai,2,0,207,549,2020-02-28 11:43:54,False,,"#IranLobby, #US, #Sanctions, #Iran"
"RT @arwaib: BREAKING: Masoumeh Ebtekar, #Iran’s vice president and spokeswoman for 1979 pro-revolution students who took #US citizens and d…",,0,471,43,2017,2020-02-28 11:43:34,False,,"#Iran, #US"
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,🇺🇸,0,56,197,16191,2020-02-28 11:40:46,False,,"#Trump, #Coronavirus, #US"
"RT @arwaib: BREAKING: Masoumeh Ebtekar, #Iran’s vice president and spokeswoman for 1979 pro-revolution students who took #US citizens and d…",Australia,0,471,587,6549,2020-02-28 11:40:28,False,,"#Iran, #US"
RT @COVID19_Latest: Stock Market Drawdowns due to #Coronavid19  #CoronaVirusUpdates #COVID2019 #coronavirus #coronavirues #US (52-week peak…,"Saint Paul, MN (US)",0,1,1009,661,2020-02-28 11:40:20,False,,"#Coronavid19, #CoronaVirusUpdates, #COVID2019, #coronavirus, #coronavirues, #US"
Microscope images reveal how tiny but deadly #coronavirus particles invaded the #US patient zero's cells The CDC ha… https://t.co/qknf1gTriX,BRing THE TruTh THROUGH a picture,0,0,480,77400,2020-02-28 11:39:16,False,,"#coronavirus, #US"
Coronavirus spread sparks fears for US travelers https://t.co/Qr3awdfSQG   #coronavirus  #US  #travel,"Atlanta, GA",0,0,176,6200,2020-02-28 11:37:55,False,,"#coronavirus, #US, #travel"
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,"Philadelphia, PA",0,56,1125,53590,2020-02-28 11:37:52,False,,"#Trump, #Coronavirus, #US"
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,,0,56,817,197812,2020-02-28 11:37:14,False,,"#Trump, #Coronavirus, #US"
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,,0,56,1174,21380,2020-02-28 11:36:53,False,,"#Trump, #Coronavirus, #US"
RT @mog7546: #Trump is INFECTING AMERICA  Spreading the #Coronavirus in #US  WHISTLEBLOWER   1) U.S. workers were sent to the epicenter of…,CANADA,0,56,42708,680309,2020-02-28 11:35:51,False,,"#Trump, #Coronavirus, #US"
RT @malraishouni: The new #coronavirus case in a #California woman with no #travel history to #China &amp; no known #contact with a person with…,"Miami, FL",0,1,578,935,2020-02-28 11:35:34,False,,"#coronavirus, #California, #travel, #China, #contact"
"RT @khaleejtimes: #US spy agencies monitor #coronavirus spread, concerns about #India https://t.co/ZhsK70qKTL https://t.co/iML59bYv6B","Gonda, Uttar Pradesh, India",0,4,69,3483,2020-02-28 11:35:04,False,,"#US, #coronavirus, #India"
RT @Apex_WW: #NEW: The #US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quarantine and…,,0,127,1685,31305,2020-02-28 11:33:01,False,,"#NEW, #US"
"RT @TradersCom: Friday, February 28, 2020 Panic Hits #SPX #ES_F #NDX #Forex #oil  on #Coronavirus What Will Fed Do? #CAD GDP Budget  #US PC…",San Sebastián,0,1,3539,34403,2020-02-28 11:26:41,False,,"#SPX, #ES_F, #NDX, #Forex, #oil, #Coronavirus, #CAD, #US"
The new #coronavirus case in a #California woman with no #travel history to #China &amp; no known #contact with a perso… https://t.co/Ia2yzj6Ag6,United States of America,7,1,342,958,2020-02-28 11:26:26,False,,"#coronavirus, #California, #travel, #China, #contact"
"RT @V2019N: #US  ""We are preparing as if this is the next #pandemic."" - @DrNancyM_CDC #Coronavirus #2019nCoV  No matter where you are in th…",Karachi,0,654,490,63168,2020-02-28 11:25:09,False,,"#US, #pandemic, #Coronavirus, #2019nCoV"
Stock Market Drawdowns due to #Coronavid19  #CoronaVirusUpdates #COVID2019 #coronavirus #coronavirues #US (52-week… https://t.co/oHClHYjbn6,worldwide,0,1,12,27,2020-02-28 11:25:06,False,,"#Coronavid19, #CoronaVirusUpdates, #COVID2019, #coronavirus, #coronavirues, #US"
"RT @joshuawongcf: As #coronavirus rages, 🇨🇳 merchants snap up masks in almost all countries, which makes us difficult to buy one. As HK's s…",,0,2811,270,336,2020-02-28 11:24:52,False,,#coronavirus
RT @Apex_WW: #NEW: The #US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quarantine and…,Ireland,0,127,1274,70740,2020-02-28 11:20:19,False,,"#NEW, #US"
RT @Corona2019N: We need a flight ban now #Italy #Iran #SouthKorea to buy more time. The #US is not prepared for #global pandemic of #COVID…,Rome & Bucharest,0,1,8536,11825,2020-02-28 11:19:48,False,,"#Italy, #Iran, #SouthKorea, #US, #global"
