text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
RT @vmramos: In Nassau County #NY: More than 80 people being monitored for #coronavirus risk; one test sample pending; no confirmed cases i…,,0,393,509,312839,2020-02-28 05:55:29,False,,"#NY, #coronavirus"
RT @vmramos: In Nassau County #NY: More than 80 people being monitored for #coronavirus risk; one test sample pending; no confirmed cases i…,,0,393,119,34236,2020-02-28 05:27:28,False,,"#NY, #coronavirus"
RT @vmramos: In Nassau County #NY: More than 80 people being monitored for #coronavirus risk; one test sample pending; no confirmed cases i…,Just around the corner .,0,393,205,14328,2020-02-28 05:15:08,False,,"#NY, #coronavirus"
83 people in Nassau County being monitored for possible #coronavirus exposure #newyork #ny,New York,0,0,23,319,2020-02-28 03:07:21,False,,"#coronavirus, #newyork, #ny"
83 people in Nassau County being monitored for possible #coronavirus exposure #newyork #ny,Asia,0,0,186,17600,2020-02-28 03:07:20,False,,"#coronavirus, #newyork, #ny"
83 people in Nassau County being monitored for possible #coronavirus exposure #newyork #ny,New York 🗽 🇮🇹 ,0,0,218,21726,2020-02-28 03:07:19,False,,"#coronavirus, #newyork, #ny"
83 people in Nassau County being monitored for possible #coronavirus exposure #newyork #ny,Europe,0,0,964,268957,2020-02-28 03:07:16,False,,"#coronavirus, #newyork, #ny"
RT @vmramos: In Nassau County #NY: More than 80 people being monitored for #coronavirus risk; one test sample pending; no confirmed cases i…,"Colorado, USA",0,393,2027,33919,2020-02-28 01:59:21,False,,"#NY, #coronavirus"
CORONAVIRUS: CDC Latest | Guidance For Travelers | #NY Health Dept. | NY Hotline: 1-(888)-364-3065 | NJ Health Dept… https://t.co/reOGdZ7L4r,Anywhere the Journey Takes Me,0,0,2689,33545,2020-02-28 01:33:41,False,,#NY
RT @freedomgirl2011: Healthy Eating  30 Immune-Boosting Foods to Help Get You Through Cold &amp; Flu Season Act fast and stock up on your nutri…,,0,1,45,168,2020-02-28 00:40:26,False,,
RT @Awoken51: #TRUMP ATTORNEY #GIULIANI privately asked former #NY governor #Pataki to call off the 2001 #NYC mayoral election so he could…,,0,1,329,14478,2020-02-28 00:27:46,False,,"#TRUMP, #GIULIANI, #NY, #Pataki, #NYC"
#TRUMP ATTORNEY #GIULIANI privately asked former #NY governor #Pataki to call off the 2001 #NYC mayoral election so… https://t.co/IsqASzwKXj,"Melbourne, Australia",2,1,754,3986,2020-02-28 00:22:18,False,,"#TRUMP, #GIULIANI, #NY, #Pataki, #NYC"
Healthy Eating  30 Immune-Boosting Foods to Help Get You Through Cold &amp; Flu Season Act fast and stock up on your nu… https://t.co/ZjdRHVY1R5,,0,1,2502,138092,2020-02-27 23:51:20,False,,
Patient in CA had wait days to be tested for #coronavirus because of restrictive federal criteria.… https://t.co/rtuJx3im6l,"Albany, NY",0,0,10756,11199,2020-02-27 23:02:20,True,,#coronavirus
"@JenaFriedman We don't test for the #coronavirus, therefore we don't have it. #NY is like #NorthKore in that aspect. 🙈🙉🙊",,1,0,1059,38571,2020-02-27 22:38:08,False,,"#coronavirus, #NY, #NorthKore"
Saying it again for the people in the back.    2 week isolation is not long enough. 27 day incubation period proven… https://t.co/hCG2Pdpm6y,,1,1,14,172,2020-02-27 21:50:55,False,,
RT @vmramos: @GormleyAlbany @Newsday @lisalcolangelo #News update: There are 109 people on Long Island #NY — 79 from #Nassau and 30 from #S…,"Albany, N.Y.",0,2,9196,20202,2020-02-27 21:40:51,False,,"#News, #NY, #Nassau"
