text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
Pasta vanished from shelves. A senior Italian man vents his steam.. #COVID19 #coronavirus #Italy https://t.co/Makzza2E8I,Over the rainbow in Singapore,0,0,1072,18182,2020-02-28 09:01:02,False,,"#COVID19, #coronavirus, #Italy"
"RT @nikki_miumiu: Pope Francis sick a day after supporting #Coronavirus sufferers, the #Vatican has not specified the nature of the pope’s…",,0,157,0,116,2020-02-28 09:01:00,False,,"#Coronavirus, #Vatican"
"#DifferentialDiagnosis of illness in #patients under investigation for the #NovelCoronavirus (#SARSCoV2), #Italy, F… https://t.co/LKJZC9oE5f","Stockholm, Sweden",0,0,11342,3986,2020-02-28 09:00:29,False,,"#DifferentialDiagnosis, #patients, #NovelCoronavirus, #SARSCoV2, #Italy"
All the masks sold out &amp; this is in the US where the virus hasn’t even hit yet..🤦🏼‍♀️Persevering face #corona… https://t.co/o25QdqBwvA,,0,0,177,47,2020-02-28 09:00:00,False,,#corona
RT @PublicSquareNG: #CoronaVirus-Country actions so far:  *#Japan closes #schools for a month  *#Iran suspends Friday prayers  *#SouthKorea…,Africa,0,4,3565,30981,2020-02-28 08:59:23,False,,"#CoronaVirus, #Japan, #schools, #Iran, #SouthKorea"
RT @j19703038: All the masks sold out &amp; this is in the US where the virus hasn’t even hit yet..🤦🏼‍♀️😣  #Coronavirius #corona #wuhan #corona…,,0,211,395,48248,2020-02-28 08:59:19,False,,"#Coronavirius, #corona, #wuhan"
"RT @Jerusalem_Post: 110 passengers arriving from #Italy have been refused entry, after #Israel places travel ban due to #coronavirus https:…","Warszawa, Polska",0,7,851,23393,2020-02-28 08:58:23,False,,"#Italy, #Israel, #coronavirus"
RT @Jerusalem_Post: #Mexico is reviewing a suspected #coronavirus case after a man who recently arrived from #Italy came up positive in an…,"Warszawa, Polska",0,8,851,23393,2020-02-28 08:57:55,False,,"#Mexico, #coronavirus, #Italy"
RT @Robkearney1981: #coronavirus was already in #Europe before #Italy. Cases had been reported in France and Germany since January. Italy i…,Itinerante,0,2,225,768,2020-02-28 08:56:55,False,,"#coronavirus, #Europe, #Italy"
RT @chidambara09: #Pence unveils #Trump #coronavirus taskforce -  with just THREE #doctors   https://t.co/u2YTKyZgGl via @MailOnline   #big…,Mysore  and  BERLIN,0,2,6261,917799,2020-02-28 08:56:27,False,,"#Pence, #Trump, #coronavirus, #doctors"
RT @Jerusalem_Post: #Mexico is reviewing a suspected #coronavirus case after a man who recently arrived from #Italy came up positive in an…,,0,8,199,11532,2020-02-28 08:56:27,False,,"#Mexico, #coronavirus, #Italy"
RT @Jerusalem_Post: #Mexico is reviewing a suspected #coronavirus case after a man who recently arrived from #Italy came up positive in an…,,0,8,16,651,2020-02-28 08:55:56,False,,"#Mexico, #coronavirus, #Italy"
"RT @Jerusalem_Post: 110 passengers arriving from #Italy have been refused entry, after #Israel places travel ban due to #coronavirus https:…","Ohio, USA",0,7,682,3337,2020-02-28 08:55:29,False,,"#Italy, #Israel, #coronavirus"
We produce tones of #facemask against #coronavirus feel free to contact us on whatsapp +1 470 206 9127… https://t.co/N84GGv6sd8,,0,0,5,8,2020-02-28 08:55:17,False,,"#facemask, #coronavirus"
RT @DrDenaGrayson: @thespybrief Infections in #Italy and #Iran *more than doubled in just 2 days* with ~900 #coronavirus cases combined. Pe…,,0,85,108,4024,2020-02-28 08:54:59,False,,"#Italy, #Iran, #coronavirus"
RT @Jerusalem_Post: #Mexico is reviewing a suspected #coronavirus case after a man who recently arrived from #Italy came up positive in an…,,0,8,1143,19284,2020-02-28 08:54:15,False,,"#Mexico, #coronavirus, #Italy"
"RT @nikki_miumiu: Pope Francis sick a day after supporting #Coronavirus sufferers, the #Vatican has not specified the nature of the pope’s…",,0,157,43,412,2020-02-28 08:53:19,False,,"#Coronavirus, #Vatican"
"RT @Jerusalem_Post: 110 passengers arriving from #Italy have been refused entry, after #Israel places travel ban due to #coronavirus https:…",In time-space continuum,0,7,3334,230427,2020-02-28 08:53:12,False,,"#Italy, #Israel, #coronavirus"
"RT @nikki_miumiu: Pope Francis sick a day after supporting #Coronavirus sufferers, the #Vatican has not specified the nature of the pope’s…",,0,157,10,868,2020-02-28 08:52:35,False,,"#Coronavirus, #Vatican"
RT @Jerusalem_Post: #Mexico is reviewing a suspected #coronavirus case after a man who recently arrived from #Italy came up positive in an…,,0,8,537,21240,2020-02-28 08:51:56,False,,"#Mexico, #coronavirus, #Italy"
