text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
#Italy 75 newly diagnosed with #COVID19 bringing the total confirmed cases in the North to 528,"Melbourne, Victoria",0,0,1249,28848,2020-02-27 12:15:28,False,,"#Italy, #COVID19"
RT @oli3be: 4072 #COVID19 #Coronavirus cases outside of China (+27%/18H)  #Iran: 245(+76%) #Kuwait: 43(+72%) #SK: 1766(+40%) #Italy: 528(+4…, Bay,0,1,33,203,2020-02-27 12:15:22,False,,"#COVID19, #Coronavirus, #Iran, #Kuwait, #SK, #Italy"
"RT @COVID19Update: Latest #coronavirus cases in #Italy:    Day 1: 14 cases, 1 dead Day 2: 76 cases,   2 dead Day 3: 153 cases, 3 dead Day 4…",ElysiumTimeIn fr all on Earth ,0,30,168,6906,2020-02-27 12:15:21,False,,"#coronavirus, #Italy"
4072 #COVID19 #Coronavirus cases outside of China (+27%/18H)  #Iran: 245(+76%) #Kuwait: 43(+72%) #SK: 1766(+40%)… https://t.co/aZHTimLf6m,Paris,1,1,696,3374,2020-02-27 12:14:19,False,,"#COVID19, #Coronavirus, #Iran, #Kuwait, #SK"
RT @WarsontheBrink: Scary footage from #Italy. Crowd running away from mall as suspected #coronavirus case collapsed in public and being ev…,Melbourne,0,157,22,1316,2020-02-27 12:11:31,False,,"#Italy, #coronavirus"
RT @CDCgov: #CDCTRAVELNOTICE: There is ongoing community spread of #COVID19 in #Italy and #Iran. Older people and people with chronic medic…,"New York, NY",0,644,1608,7706,2020-02-27 12:08:09,False,,"#CDCTRAVELNOTICE, #COVID19, #Italy, #Iran"
RT @WarsontheBrink: Scary footage from #Italy. Crowd running away from mall as suspected #coronavirus case collapsed in public and being ev…,,0,157,2029,51363,2020-02-27 12:02:02,False,,"#Italy, #coronavirus"
RT @WarsontheBrink: Scary footage from #Italy. Crowd running away from mall as suspected #coronavirus case collapsed in public and being ev…,United States,0,157,540,19099,2020-02-27 12:01:28,False,,"#Italy, #coronavirus"
"RT @_1BUV: With the confirmed number of coronavirus cases in #Italy now nearing 400, including 12 deaths, and Germany, France and Spain now…",Rome & Bucharest,0,2,8559,11547,2020-02-27 12:01:26,False,,#Italy
RT @rannirpaz1: excellent lecture by @BillHanage at #telhashomer medical center. attended via skype. on #COVID2019 epidemiology and implica…,Rome & Bucharest,0,2,8559,11547,2020-02-27 12:01:18,False,,"#telhashomer, #COVID2019"
RT @AutomaticEarth: Debt Rattle February 27 2020 #Assange #coronavirus #COVID19 #HIV #Italy #masks #Mecca #mistreatment #MSM #Mueller #NYT…,Rome & Bucharest,0,1,8559,11547,2020-02-27 12:01:15,False,,"#Assange, #coronavirus, #COVID19, #HIV, #Italy, #masks, #Mecca, #mistreatment, #MSM, #Mueller, #NYT"
