text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
Updated government guidance for residential and community care settings regarding coronavirus… https://t.co/3N46xCr3SR,Wolverhampton,0,0,4,620,2020-02-27 12:00:00,False,,
Updated government guidance for residential and community care settings regarding coronavirus… https://t.co/7yr9jDBigt,London | Coventry,0,0,622,2793,2020-02-27 12:00:00,False,,
"The coronavirus could represent a significant long-term economic issue for China, alongside a serious health pandem… https://t.co/HHxfTiPShO",,0,0,281,779,2020-02-27 12:00:00,False,,
"RT @DonaldFife7: Here in Mayberry, we only appoint the GREATEST minds for serious pandemic control. Gomer pence has the bigliest experience…","Seattle, Wa. and Amphoe Mueang Kanchanaburi, Thailand",0,11,16905,78684,2020-02-27 12:00:00,False,,
Updated government guidance for residential and community care settings regarding coronavirus… https://t.co/q8TPPN4dZh,,0,0,4,234,2020-02-27 12:00:00,False,,
Updated government guidance for residential and community care settings regarding coronavirus… https://t.co/sy1TLkx6x0,London,0,0,472,3269,2020-02-27 12:00:00,False,,
The coronavirus outbreak is putting a clearly unsustainable global economy to the test. #coronavirus @atulabhas https://t.co/4KmHth91yw,"Mountain View, CA, USA",0,0,13474,79926,2020-02-27 12:00:00,False,,#coronavirus
A biotech company says its #coronavirus vaccine is ready for first tests https://t.co/oS84VVPp8C,España,0,0,766,17196,2020-02-27 12:00:00,False,,#coronavirus
World’s largest furniture fair postponed due to #coronavirus outbreak #Italy #Milan https://t.co/TspQJfkawn,"Berlin, Germany",0,0,102911,101514,2020-02-27 12:00:00,True,,"#coronavirus, #Italy, #Milan"
"W/ #Trump botching #USA #CoronaVirus response, phoned @RepMcGovern @SenWarren @SenMarkey in support of clean fundin… https://t.co/Qrioatau3Q","Massachusetts, USA",0,0,102,8079,2020-02-27 12:00:00,False,,"#Trump, #USA, #CoronaVirus"
Making sense of the media’s threat assessments with @cartoonralph #ClimateEmergency #coronavirus https://t.co/spvZALaR30,United Kingdom,0,0,84680,23799,2020-02-27 12:00:00,False,,"#ClimateEmergency, #coronavirus"
"Coronavirus could kill 2 BILLION people if prophecy in the Book of Revelation comes to pass, Christians claim… https://t.co/XXFyckBHnr",London,0,0,819542,719554,2020-02-27 12:00:00,True,,
RT @CullenYossarian: BREAKING: Rep. @TulsiGabbard Calls for Suspension of Flights from Japan &amp; South Korea to Prevent #Coronavirus Spread…,"New York, New York",0,146,4276,171224,2020-02-27 11:59:59,False,,#Coronavirus
"RT @braveheartmmt: @borghi_claudio A few km from the red area, Padua. #coronavirus #visitVeneto https://t.co/NACxkqBISO https://t.co/6Sewnt…",Italia,0,1,75060,168362,2020-02-27 11:59:59,True,,"#coronavirus, #visitVeneto"
RT @tancredipalmeri: The #coronavirus cases in Italy: (accumulative count)  Day1: 14cases/1dead Day2: 76c/2d Day3: 153c/3d Day4: 231c/7d Da…,"New York, USA",0,15,4381,6367,2020-02-27 11:59:59,False,,#coronavirus
Psss pssssst! 😷😅 #coronavirus https://t.co/KleZIzNTgp,,0,0,644,16085,2020-02-27 11:59:59,False,,#coronavirus
RT @raymartmartine5: CORONAVIRUS : SPANISH FOOTBALL FAN WHO WENT TO CHAMPIONS LEAGUE MATCH IN ITALY TESTS POSITIVE FOR CORONAVIRUS !  #Coro…,Rome & Bucharest,0,1,8555,11453,2020-02-27 11:59:59,False,,
"RT @ByClare: Health Minister Greg Hunt says outbreaks in South Korea, Japan, Iran and northern Italy this week were all of concern, and now…",Canada-Cote d'ivoire,0,12,366,3998,2020-02-27 11:59:59,False,,
RT @Amreenrajavi: Europe should ban the hijab  She went to the emergency due to pregnancy-related complications. But she wasn't allowed to…,United Kingdom,0,6,1468,16745,2020-02-27 11:59:58,False,,
"RT @GiuseppeTurrisi: The sick child, 1600   🖌 #GabriëlMetzu  (by @rijksmuseum)  #CoronaVirus #ArtLovers #ArteYArt #DonneInArte @Navymat @Lu…","Caracas, Venezuela",0,6,11280,195372,2020-02-27 11:59:58,False,,"#GabriëlMetzu, #CoronaVirus, #ArtLovers, #ArteYArt, #DonneInArte"
North Korea's first confirmed #Coronavirus COVID 19 patient shot dead: report https://t.co/gtEyfRdhKd,,0,0,8418,267038,2020-02-27 11:59:58,False,,#Coronavirus
RT @Glenina57: First community transmission of #coronavirus in US today..  No vaccine No natural immunity No knowledge how it kills No prep…,Once Great Southern Land,0,67,4148,109357,2020-02-27 11:59:58,False,,#coronavirus
"RT @igraju62: Worried about #CORONAVIRUS ? Apparently, $125 'SILVER SOLUTION'  can kill the CORONAVIRUS. #ReligionandMentalillness  https:/…",Brisbane,0,1,4518,329701,2020-02-27 11:59:58,False,,"#CORONAVIRUS, #ReligionandMentalillness"
"RT @BillCassidy: As a doctor who ran vaccine programs to decrease the spread of disease, @realDonaldTrump is doing what’s necessary to prot…","Kingman, AZ",0,10156,1443,35810,2020-02-27 11:59:58,False,,
"RT @Alex_Verbeek: 🇺🇸  OMG!  Pence, at corona virus press conference, wiped his nose with his hands then proceeded to shake everyone’s hands…",,0,337,1695,4814,2020-02-27 11:59:57,False,,
"RT @loyndsview: 3/ ""For #Italy, the #coronavirus could hardly have broken out in a more damaging economic area. The country’s two largest n…",Rome & Bucharest,0,1,8555,11453,2020-02-27 11:59:57,False,,"#Italy, #coronavirus"
RT @Jerusalem_Post: European Commission says that no #EU country has plans to reinstate border controls within the bloc's zone of free trav…,,0,1,33,10982,2020-02-27 11:59:56,False,,#EU
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,台灣,0,233,179,30554,2020-02-27 11:59:56,False,,
"RT @DrAlisonMeagher: This was forwarded to me on WhatsApp so unfortunately can’t credit the person behind it, but it’s just so wonderful an…",,0,31,746,26313,2020-02-27 11:59:56,False,,
((((Mood))) #اًلراتب  #مًايشتاق_لك_الا #لًيبيا #كًورونا_الكويت #اًلخميس_الونيس #اًلنصر_الأهلي #كًورونا_الجديد… https://t.co/KeaFzFBqB1,,0,0,33,968,2020-02-27 11:59:56,False,,"#اًلراتب, #مًايشتاق_لك_الا, #لًيبيا, #كًورونا_الكويت, #اًلخميس_الونيس, #اًلنصر_الأهلي, #كًورونا_الجديد"
RT @christhebarker: It's very Primal Scream under a microscope isn't it #coronavirus https://t.co/dWduUstzRe,,0,41,2223,108152,2020-02-27 11:59:56,False,,#coronavirus
"RT @BillCassidy: As a doctor who ran vaccine programs to decrease the spread of disease, @realDonaldTrump is doing what’s necessary to prot…",Tampa FL,0,10156,522,7025,2020-02-27 11:59:55,False,,
"RT @BillCassidy: As a doctor who ran vaccine programs to decrease the spread of disease, @realDonaldTrump is doing what’s necessary to prot…","New Jersey, USA",0,10156,123,3144,2020-02-27 11:59:55,False,,
"RT @MarkHiggie1: Extraordinary spread of #coronavirus in the 42 days since its outbreak, compared to other epidemics https://t.co/I3aZszmW8N",harry.cole@mailonsunday.co.uk,0,51,96798,126959,2020-02-27 11:59:55,True,,#coronavirus
That's an interesting observation on the #coronavirus https://t.co/4tUHTllEdl,India,0,0,772,6708,2020-02-27 11:59:55,False,,#coronavirus
RT @arabtimeskuwait: 43 infected by coronavirus in Kuwait https://t.co/wIVnrLS1vO #Kuwait #Coronavirus #Kuwaitcoronavirus #CoronavirusKuwai…,,0,2,7,171,2020-02-27 11:59:55,False,,"#Kuwait, #Coronavirus, #Kuwaitcoronavirus"
"RT @Dylakk: #Russia urges tour operators to avoid #Italy, #SouthKorea, #Iran over #coronavirus  https://t.co/pe8ww7dbOJ",Rome & Bucharest,0,1,8555,11454,2020-02-27 11:59:55,False,,"#Russia, #Italy, #SouthKorea, #Iran, #coronavirus"
RT @StandardKenya: UPDATE: Saudi Arabia has suspended pilgrimages to Mecca and Medina over the fear of the spread of #coronavirus   There w…,,0,7,38,203,2020-02-27 11:59:55,False,,#coronavirus
RT @nahid8: It’s reached level of absurdity. My family in #Iran sharing this clip as condition of Iranians today #coronavirus #sanctions #S…,Stockholm,0,48,1832,14286,2020-02-27 11:59:55,False,,"#Iran, #coronavirus, #sanctions"
RT @TS_SCI_MAJIC12: #coronavirus  CDC issues recommended facial hair styles. Toothbrush ✅ Try walking around in public with a Toothbrush. T…,,0,30,6712,113381,2020-02-27 11:59:54,False,,#coronavirus
"RT @DreadBong0: Why are the markets getting crushed.. Because of the #coronavirus right?  Maybe, just maybe.. #Covid_19 was the perfect exc…",,0,3,148,1893,2020-02-27 11:59:54,False,,"#coronavirus, #Covid_19"
RT @tancredipalmeri: The #coronavirus cases in Italy: (accumulative count)  Day1: 14cases/1dead Day2: 76c/2d Day3: 153c/3d Day4: 231c/7d Da…,France,0,15,6,325,2020-02-27 11:59:54,False,,#coronavirus
@theafcdotcom calls for emergency meetings as #coronavirus continues to impact events https://t.co/gQzDepUCDR #AFC #football #Asia,,0,0,29426,145147,2020-02-27 11:59:54,False,,"#coronavirus, #AFC, #football, #Asia"
RT @janschakowsky: I just gave @SecAzar THREE chances to assure us that any #coronavirus vaccines or treatments developed with U.S. taxpaye…,Ireland,0,663,128,8876,2020-02-27 11:59:54,False,,#coronavirus
"RT @LukeBarnett: The cost to get tested for #Coronavirus with no insurance being $3,270 is the most USA thing that could ever USA.","Gastonia, NC 28054",0,2076,2371,24868,2020-02-27 11:59:53,False,,#Coronavirus
"RT @WakeUpCanada1: Inside a London family's escape from Wuhan, China – and the #coronavirus epidemic https://t.co/IaqBn3pI2d",,0,2,7763,123887,2020-02-27 11:59:53,False,,#coronavirus
"People who deny the seriousness of #CoronaVirus:  Brexit supporters, Trump lovers, Boris Johnson lovers and don't l… https://t.co/vTJAuT4RgK","Middlesbrough, England",0,0,2048,31888,2020-02-27 11:59:53,False,,#CoronaVirus
RT @MeonValleyLNT: A teacher at #Swanmore College sent home as a precaution against #Coronavirus because she had visited #Italy recently ha…,Rome & Bucharest,0,1,8555,11455,2020-02-27 11:59:53,False,,"#Swanmore, #Coronavirus, #Italy"
As much as it may be too soon to suggest rising recession risk due to #coronavirus (perhaps not too soon for counti… https://t.co/kSCZybsNou,New York,0,0,99057,10340,2020-02-27 11:59:52,True,,#coronavirus
RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,,0,235,338,5953,2020-02-27 11:59:52,False,,"#coronavirus, #coronavirususa, #COVIDー19"
