text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
RT @rherakles1: Brussel keeps quiet as world is in crisis. Europe is lagging behind battle of Covir-19 #coronavirus #EU #Brussels #Italy #G…,Rome & Bucharest,0,1,8555,11538,2020-02-27 12:01:25,False,,"#coronavirus, #EU, #Brussels, #Italy"
RT @CiroNappi6: #Italy have the most andvanced sanitary sistem in the world. Italy has done more prevention and checks than all other weste…,Rome & Bucharest,0,2,8555,11538,2020-02-27 12:01:23,False,,#Italy
RT @4PawShop: #IsraelInside #coronavirus #AryehDeri #Italy Israeli returning from Italy has coronavirus; visitors from there to be barred h…,Rome & Bucharest,0,2,8555,11538,2020-02-27 12:01:21,False,,"#IsraelInside, #coronavirus, #AryehDeri, #Italy"
RT @AutomaticEarth: Debt Rattle February 27 2020 #Assange #coronavirus #COVID19 #HIV #Italy #masks #Mecca #mistreatment #MSM #Mueller #NYT…,Rome & Bucharest,0,1,8555,11538,2020-02-27 12:01:15,False,,"#Assange, #coronavirus, #COVID19, #HIV, #Italy, #masks, #Mecca, #mistreatment, #MSM, #Mueller, #NYT"
RT @Phil_Boccara: Less #tourist #tourists in #Roma #roma #COVIDー19 #COVID2019 #COVID19france #COVID19italia #coronavirus #Italia #italy #It…,Rome & Bucharest,0,1,8555,11538,2020-02-27 12:01:14,False,,"#tourist, #tourists, #Roma, #roma, #COVIDー19, #COVID2019, #COVID19france, #COVID19italia, #coronavirus, #Italia, #italy"
RT @blackgenetics: 🔥 Breaking News !  📌 #Israel confirms 1 new case of #coronavirus; an Israeli citizen who recently came back from #Italy,Rome & Bucharest,0,1,8555,11538,2020-02-27 12:01:12,False,,"#Israel, #coronavirus, #Italy"
"RT @source_healthy: Because Of The Lack Of Medical Masks In #Italy, A Moroccan Resident Decided To Use Underwear Instead!  https://t.co/g41…",Rome & Bucharest,0,1,8555,11538,2020-02-27 12:01:09,False,,#Italy
RT @yonkersoem40: They sold masks for up to 5000 euros. Twenty investigated across #italy #coronavirus https://t.co/f9gMazXqrq,Rome & Bucharest,0,2,8555,11538,2020-02-27 12:01:02,False,,"#italy, #coronavirus"
"Two more people have died in #Italy from #coronavirus, bringing the death toll to 14 https://t.co/0XufJtQvNc",Israel,0,0,453809,226765,2020-02-27 12:01:02,True,,"#Italy, #coronavirus"
RT @MRosacroce: @WHO @WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO The statement of #Italy regarding #Coronavirus #Covid19 clin…,Rome & Bucharest,0,1,8555,11538,2020-02-27 12:01:01,False,,"#Italy, #Coronavirus, #Covid19"
"RT @angelantonioros: #CORONAVIRUS, IT COMES BACK, BUT IS NOT UNBEATABLE   Coronavirus: in #China &amp; #Japan recovered patients have been test…",Rome & Bucharest,0,1,8555,11538,2020-02-27 12:00:57,False,,"#CORONAVIRUS, #China, #Japan"
